region	country	station	station_active_date	station_inactive_date	reactive_c2c_id	time_zone	queue_name	sun_open	sun_close	mon_open	mon_close	tue_open	tue_close	wed_open	wed_close	thu_open	thu_close	fri_open	fri_close	sat_open	sat_close	active_flag
NA	US	DHX4	2021-09-13	2099-12-31	cff0929a-a210-4da4-a996-d04d91532fc7	America/Chicago	AmazonUsDSLDHX4Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DBA8	2020-08-31	2099-12-31	e8fff8ac-7f00-488b-987e-2b557affdbd4	America/New_York	SDS-US-DSL-DBA8-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DBO2	2018-04-29	2099-12-31	e5799742-2266-488f-b13f-c87e599f5996	America/New_York	SDS-US-DSL-DBO2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	AE	DDB7	2021-08-01	2099-12-31	3183fd93-1564-4ad6-9ab1-477a3fa57e4c	Asia/Dubai	AmazonAeDSLDDB7Email	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DSX3	2019-11-24	2099-12-31	6cbc32e8-572f-4d7f-ad3a-50b171f6eec2	America/Chicago	SDS-US-DSL-DSX3-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	UK	DDD1	2018-08-26	2099-12-31	d9ca06d1-4abe-47f6-844a-ffd8fbf40c0a	Europe/London	SDS-UK-DSL-DDD1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DMC4	2021-07-14	2099-12-31	3cb43e4d-857a-4349-a7af-1da5701f9b7d	America/Chicago	SDS-US-DSL-DMC4-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DDF5	2021-10-04	2099-12-31	1d42b66d-8ed6-4179-8adf-155bf428b9ed	America/Chicago	AmazonUsDSLDDF5Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DML5	2020-07-22	2099-12-31	e118912d-b395-4c88-8a84-5e498b392c95	America/Chicago	SDS-US-DSL-DML5-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	UK	DBT4	2021-11-18	2099-12-31	1ed7b970-f5f8-4818-adf6-c07d666c585a	Europe/London	amzl-dsl-dbt4@amazon.co.uk	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	DE	DBW1	2018-12-02	2099-12-31	693e46f7-9cdf-437d-a874-b67eea63a6f9	Europe/Berlin	SDS-DE-DSL-DBW1-EMAIL	00:00	00:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DLN3	2020-10-26	2099-12-31	f9fc7bc6-c90e-419d-b8c9-42425838e1f7	America/Chicago	SDS-US-DSL-DLN3-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	FR	DNC3	2021-11-25	2099-12-31	54b6b5a4-3257-45bf-926a-8d0de2bae1a1	Europe/Paris	AmazonFrDSLDNC3Email	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DMO3	2019-11-11	2099-12-31	d2275360-5939-4dce-b594-10c0d5413c6d	America/New_York	SDS-US-DSL-DMO3-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DMD9	2020-11-02	2099-12-31	5a268aae-bc65-4492-adfe-2c116c340a9b	America/New_York	SDS-US-DSL-DMD9-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IN	IXDD	2019-06-30	2099-12-31	5070a059-76f0-49eb-9f47-84008fdb7b12	Asia/Kolkata	SDS-IN-DSL-IXDD-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
NA	US	DOR2	2021-06-16	2099-12-31	8fd94de0-739b-4e14-855a-e1978b915037	America/New_York	SDS-US-DSL-DOR2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IT	DSG1	2020-11-25	2099-12-31	a20f6d68-2aee-409d-b3d7-085598aaab6a	Europe/Rome	SDS-IT-DSL-DSG1-EMAIL	09:00	16:00	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	ACTIVE
EU	SA	DGZ1	2021-09-06	2099-12-31	717b18d5-0a70-49ec-bda3-2a948780fdc6	Asia/Riyadh	amzl-dsl-dgz1@amazon.sa	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DUT3	2020-07-14	2099-12-31	e7b5844b-e15c-46ed-b0c0-1b557dcc54a9	America/Denver	SDS-US-DSL-DUT3-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	FR	DWL1	2020-10-12	2099-12-31	7dff4d4e-4c60-4dd0-83c8-f086b8c98e4f	Europe/Paris	SDS-FR-DSL-DWL1-EMAIL	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	IN	MHPN	2021-03-21	2099-12-31	e4e07eb0-d27e-47f4-931a-b7675280acb2	Asia/Kolkata	AmazonInDSLMHPNEmail	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
EU	SA	DHU3	2021-08-16	2099-12-31	5cdf7767-27c3-41d4-866b-30da39a00226	Asia/Riyadh	amzl-dsl-dhu3@amazon.sa	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	CA	DLC4	2021-07-28	2099-12-31	0ebb92c0-82c4-445f-86cb-08e92cfe6b88	America/New_York	AmazonCaDSLDLC4Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	ES	OML2	2020-11-12	2099-12-31	3ebbe314-1521-4095-9ec6-a20c04bd2694	Europe/Madrid	SDS-ES-DSL-DCT4-EMAIL	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	CA	DWG1	2019-07-14	2099-12-31	3f5e5ac5-c23f-4502-b621-3c884e8b0686	America/Chicago	SDS-CA-DSL-DWG1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IN	GWLG	2021-03-21	2099-12-31	1904002b-1e81-4a39-a2f1-d3fac1c450f6	Asia/Kolkata	SDS-IN-DSL-GWLG-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
NA	US	DAZ2	2021-06-16	2099-12-31	9f5cb62d-6952-4bd2-b3a5-c8f327e428ea	America/Phoenix	SDS-US-DSL-DAZ2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	DE	DNX2	2020-11-18	2099-12-31	2a0e7a49-42ab-459e-b1be-3b76bad91ed5	Europe/Berlin	SDS-DE-DSL-DNX2-EMAIL	00:00	00:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	IN	DELA	2019-03-31	2099-12-31	18f6a065-5208-4a33-8eaa-3b00bbc8caa0	Asia/Kolkata	SDS-IN-DSL-DELA-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
NA	US	DDA9	2020-09-28	2099-12-31	484d986e-9912-42c6-aec9-aa3e29a8caef	America/Chicago	SDS-US-DSL-DDA9-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IT	DLO2	2019-01-20	2099-12-31	eeb3388c-ea26-4c87-b9cb-8fec3cf11b49	Europe/Rome	SDS-IT-DSL-DLO2-EMAIL	09:00	16:00	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:00	ACTIVE
EU	FR	OIF6	2020-10-29	2022-10-01	7d9076d2-c450-40e7-a41a-be2430be90ca	Europe/Paris	SDS-FR-DSL-DND1-EMAIL	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DMD2	2020-05-26	2099-12-31	4eb932b9-8304-4029-9205-1ec7895fbde0	America/New_York	SDS-US-DSL-DMD2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IT	ORE2	2021-09-22	2099-12-31	d2a03422-7c60-4e5c-a6d8-374ad0ea268b	Europe/Rome	amzl-dsl-ore2@amazon.it	09:00	16:00	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:00	ACTIVE
NA	US	DFA2	2018-12-02	2099-12-31	210b10e9-8340-4296-82cd-df6ba9dfa2ed	America/Los_Angeles	SDS-US-DSL-DFA2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	UK	DNE3	2020-11-12	2099-12-31	f8d6797f-23cd-46d9-802c-18a0f850f1fc	Europe/London	SDS-UK-DSL-DNE1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	SA	DTA2	2021-09-13	2099-12-31	8e5d19f8-890e-4318-bf17-2dd317dbaae7	Asia/Riyadh	amzl-dsl-dta2@amazon.sa	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DVA5	2021-03-29	2099-12-31	30e13cc3-792a-4af2-9958-107662c2f193	America/New_York	SDS-US-DSL-DVA5-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	DE	DSY2	2019-11-10	2099-12-31	8808a886-4761-4e7c-93a8-509b2e377b18	Europe/Berlin	SDS-DE-DSL-DSY2-EMAIL	00:00	00:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
FE	JP	ONGA	2021-03-14	2099-12-31	01c48131-19c6-4088-b8c8-157da2b017b4	Asia/Tokyo	SDS-JP-DSL-DAI1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DLR2	2020-10-05	2099-12-31	cb3abc0c-e3c6-48c5-a1b8-6a3060be3869	America/Chicago	SDS-US-DSL-DLR2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	CA	DMW2	2021-09-20	2099-12-31	5d8712f2-fca8-4aae-bf1c-241ea08473e4	America/Chicago	AmazonCaDSLDMW2Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DNJ3	2019-07-22	2099-12-31	859c9b25-af76-4cde-b04e-3f15861a7359	America/New_York	SDS-US-DSL-DNJ3-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IN	IDRB	2021-03-21	2099-12-31	a63a2e5b-f542-4d62-ba67-94a55bca5015	Asia/Kolkata	SDS-IN-DSL-IDRB-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
FE	JP	ONG7	2021-03-14	2099-12-31	668f607b-840a-4faf-a5cf-7510d5180aa1	Asia/Tokyo	SDS-JP-DSL-DAI1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
FE	JP	OSH1	2021-03-14	2099-12-31	92d3f5f4-5680-43b8-8ea1-92e299c875a6	Asia/Tokyo	SDS-JP-DSL-DTK2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IN	NCT2	2019-08-11	2099-12-31	5dfc206e-dd2a-4f8f-9292-f43ee61afd77	Asia/Kolkata	SDS-IN-DSL-NCT2-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
EU	BE	DHG1	2021-10-20	2099-12-31	94726522-179e-4ecf-b2d5-0b12fd758270	Europe/Paris	AmazonBeDSLDHG1Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	INACTIVE
NA	US	DEW2	2018-04-29	2099-12-31	93feb0d7-cbdc-4f2b-8111-d17072a90422	America/New_York	SDS-US-DSL-DEW2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
FE	JP	OTKA	2021-03-14	2099-12-31	695a101a-f15e-4ec1-abcf-48c8ca1e743e	Asia/Tokyo	SDS-JP-DSL-DEJ1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
FE	AU	DQQ1	2021-10-12	2099-12-31	0111cf0a-b317-4650-95d8-a5e6b4ffc996	Australia/Adelaide	SDS-AU-DSL-DVT2-EMAIL	10:00	17:00	10:00	17:00	10:00	17:00	10:00	17:00	10:00	17:00	10:00	17:00	10:00	17:00	ACTIVE
EU	EG	DAI3	2022-01-16	2099-12-31	dfa4981b-1529-4684-9ebb-f31ceb6f1a2c	Africa/Cairo	AmazonEgDSLDAI3Email	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DYY4	2021-06-16	2099-12-31	e37c6f40-5e04-4b64-a1ed-c20e3a95f93f	America/New_York	SDS-US-DSL-DYY4-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	DE	OBW3	2021-03-11	2099-12-31	bbadefd8-e19c-4320-a53b-3075cd866066	Europe/Berlin	SDS-DE-DSL-DBW8-EMAIL	00:00	00:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	DE	OBW1	2021-03-11	2099-12-31	7117f948-5d66-43e4-9eb2-286b2b3a7a42	Europe/Berlin	SDS-DE-DSL-DBW8-EMAIL	00:00	00:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	IN	NCTC	2021-03-21	2099-12-31	ec502b3b-b4cc-4a1b-b136-497cb9d0a0f8	Asia/Kolkata	AmazonInDSLNCTCEmail	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
EU	IN	MUME	2021-03-21	2099-12-31	bf768917-8e5d-4edd-a3b0-6c9fc9869d88	Asia/Kolkata	AmazonInDSLMUMEEmail	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
EU	SA	ONJ1	2021-09-06	2099-12-31	e757453b-b502-444e-8832-316bd7bda329	Asia/Riyadh	amzl-dsl-onj1@amazon.sa	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DUR8	2021-11-15	2099-12-31	fd1ec094-f129-452e-a99b-aaeed042dad5	America/Los_Angeles	AmazonUsDSLDUR8Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	UK	DIG1	2018-09-09	2099-12-31	56d7c7cd-77e6-44d9-9259-07ac2f5644cd	Europe/London	SDS-UK-DSL-DIG1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IN	DELK	2019-03-31	2099-12-31	e222916e-89e6-43af-9c69-93bf0611a65e	Asia/Kolkata	SDS-IN-DSL-DELK-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
NA	US	DID2	2019-11-24	2099-12-31	40bf75fd-1a5d-4bd0-9b57-640ed4d4fcb2	America/Denver	SDS-US-DSL-DID2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DFA5	2020-09-29	2099-12-31	16cd4ddc-f656-47ac-b133-eec7f3cd1b4c	America/Los_Angeles	SDS-US-DSL-DFA5-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	CA	DXT5	2021-07-28	2099-12-31	5da56c2c-3cec-4e61-bd9b-a2846945506a	America/New_York	AmazonCaDSLDXT5Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	MX	SMX2	2019-06-23	2099-12-31	bea483c5-324b-4f99-91f6-498011124a4a	America/Mexico_City	SDS-MX-DSL-DMX2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DTU6	2021-09-13	2099-12-31	dd5e4880-d39f-49ba-9f97-07cf71341070	America/Phoenix	SDS-US-DSL-DTU6-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DBO6	2018-11-11	2099-12-31	5008365f-bbe2-48f3-95e2-0a64282b6368	America/New_York	SDS-US-DSL-DBO6-EMAIL2	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DDF4	2021-09-08	2099-12-31	7b0078ed-ae01-46d0-b86b-41d461dbbc2f	America/Chicago	AmazonUsDSLDDF4Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	MX	DMX1	2019-06-23	2099-12-31	6909f2e7-af12-42e6-9b49-61ee8c3509ae	America/Mexico_City	SDS-MX-DSL-DMX1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IN	GOIE	2021-03-21	2099-12-31	da7e817b-c2ab-46e6-8c19-0c02662fc42a	Asia/Kolkata	SDS-IN-DSL-GOIE-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
EU	UK	DHP1	2018-08-12	2099-12-31	7ca4d264-5ced-4fba-ba15-3e687658c029	Europe/London	SDS-UK-DSL-DHP1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	ES	OGA3	2019-10-30	2099-12-31	78b415be-c291-45ef-a8ae-d284800906ff	Europe/Madrid	SDS-ES-DSL-DGA2-EMAIL	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DMI6	2019-11-11	2099-12-31	88a5cf0e-0f28-4b8c-a9fa-61c00b5677e5	America/New_York	SDS-US-DSL-DMI6-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DDT3	2020-03-25	2099-12-31	48225b32-7185-45f2-8403-273302176f69	America/New_York	SDS-US-DSL-DDT3-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DNO2	2020-06-17	2099-12-31	8306012e-300e-4e12-9e2c-5c8d6427bc19	America/Chicago	SDS-US-DSL-DNO2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DHO7	2020-02-27	2099-12-31	a4979dac-5c7d-4d66-8892-0cd394c0a8be	America/Chicago	SDS-US-DSL-DHO7-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DSD2	2018-01-01	2099-12-31	3cb92944-6a90-48bb-bb0e-8309e4084ba8	America/Los_Angeles	SDS-US-DSL-DSD2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	FR	OWV1	2019-09-11	2099-12-31	6393727f-3d2d-477b-963a-cb3c144b87ca	Europe/Paris	SDS-FR-DSL-DWV1-EMAIL	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	UK	DBN2	2018-08-26	2099-12-31	76f8eb79-5312-46f3-98fe-52a2691edf39	Europe/London	SDS-UK-DSL-DBN2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	ES	DCZ3	2021-10-14	2099-12-31	c5f85ad7-4e11-4c5b-a220-728e085938e8	Europe/Madrid	AmazonEsDSLDCZ3Email	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DPS2	2021-05-19	2099-12-31	7279484c-6b2b-47d4-8214-d183fe35d271	America/Los_Angeles	SDS-US-DSL-DPS2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DAE3	2019-09-28	2099-12-31	716691bf-915e-4b31-8bd4-f1ec311db610	America/New_York	SDS-US-DSL-DAE3-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IT	OPI2	2019-01-20	2022-05-18	9949e0fc-d0f4-4f33-8eb3-2ff4c9f12c06	Europe/Rome	SDS-IT-DSL-DPI2-EMAIL	09:00	16:00	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	ACTIVE
FE	JP	DOO1	2020-10-06	2099-12-31	56cd950f-168d-4704-859e-06280db62aaa	Asia/Tokyo	SDS-JP-DSL-DOO1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DJE6	2020-12-14	2099-12-31	398b510f-fdf2-42e0-a212-eb664efd1e78	America/New_York	SDS-US-DSL-DJE6-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DFX9	2021-08-30	2099-12-31	45ad5a7e-0b8d-4673-b02a-5e26f8d36608	America/Los_Angeles	AmazonUsDSLDFX9Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	BE	DHG2	2021-10-18	2099-12-31	94726522-179e-4ecf-b2d5-0b12fd758270	Europe/Paris	AmazonBeDSLDHG2Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	INACTIVE
EU	FR	DAO9	2020-08-06	2022-07-20	5f4d373d-609a-4f75-9e1b-166d2e6be4d6	Europe/Paris	SDS-FR-DSL-DAO9-EMAIL	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DMO7	2021-01-18	2099-12-31	7ce40011-de9e-422d-bcae-4f2c9a90ea9a	America/New_York	SDS-US-DSL-DMO7-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	AE	DAD3	2020-07-24	2099-12-31	b2a857bf-8f7a-44bb-bc98-8d04925f4b36	Asia/Dubai	SDS-AE-DSL-DAD3-EMAIL	09:00	18:00	09:00	18:00	09:00	18:00	09:00	18:00	09:00	18:00	09:00	18:00	09:00	18:00	ACTIVE
EU	IN	BLT3	2020-11-16	2099-12-31	2a1b7f58-8342-4606-9509-1dfd493f5812	Asia/Kolkata	SDS-IN-DSL-BLT3-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
EU	IT	DLY1	2021-11-10	2099-12-31	3f6f4745-0d20-4537-9d48-f70b94d71797	Europe/Rome	AmazonItDSLDLY1Email	09:00	16:00	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:00	ACTIVE
EU	IN	KOLD	2021-03-21	2099-12-31	095f6654-89c1-4dd8-9d94-d7ec34fff4c8	Asia/Kolkata	SDS-IN-DSL-KOLD-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
NA	US	DJC5	2021-09-28	2099-12-31	1b238341-b55f-4092-be47-f737239c397b	America/Los_Angeles	AmazonUsDSLDJC5Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DBA7	2020-08-31	2099-12-31	fe13ea07-a426-4df2-a652-d96c2fc97039	America/New_York	SDS-US-DSL-DBA7-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
